url,strategy,response_id,name,artists,meta.artist_y,meta.duration,meta.year,popularity,lowlevel.dissonance.mean,lowlevel.dissonance.stdev,lowlevel.dynamic_complexity,lowlevel.hfc.mean,lowlevel.hfc.stdev,lowlevel.loudness_ebu128.integrated,lowlevel.loudness_ebu128.loudness_range,lowlevel.melbands_crest.mean,lowlevel.melbands_crest.stdev,lowlevel.melbands_flatness_db.mean,lowlevel.melbands_flatness_db.stdev,lowlevel.melbands_kurtosis.mean,lowlevel.melbands_kurtosis.stdev,lowlevel.melbands_skewness.mean,lowlevel.melbands_skewness.stdev,lowlevel.melbands_spread.mean,lowlevel.melbands_spread.stdev,lowlevel.pitch_salience.mean,lowlevel.pitch_salience.stdev,lowlevel.spectral_centroid.mean,lowlevel.spectral_centroid.stdev,lowlevel.spectral_complexity.mean,lowlevel.spectral_complexity.stdev,lowlevel.spectral_decrease.mean,lowlevel.spectral_decrease.stdev,lowlevel.spectral_energy.mean,lowlevel.spectral_energy.stdev,lowlevel.spectral_flux.mean,lowlevel.spectral_flux.stdev,lowlevel.spectral_kurtosis.mean,lowlevel.spectral_kurtosis.stdev,lowlevel.spectral_rms.mean,lowlevel.spectral_rms.stdev,lowlevel.spectral_rolloff.mean,lowlevel.spectral_rolloff.stdev,lowlevel.spectral_skewness.mean,lowlevel.spectral_skewness.stdev,lowlevel.spectral_strongpeak.mean,lowlevel.spectral_strongpeak.stdev,lowlevel.zerocrossingrate.mean,lowlevel.zerocrossingrate.stdev,rhythm.beats_loudness.mean,rhythm.beats_loudness.stdev,rhythm.bpm,rhythm.danceability,rhythm.onset_rate,tonal.chords_changes_rate,tonal.chords_number_rate,tonal.chords_strength.mean,tonal.chords_strength.stdev,tonal.key_krumhansl.strength,tonal.key_krumhansl.key,tonal.key_krumhansl.scale,lowlevel.mfcc.mean.0,lowlevel.mfcc.mean.1,lowlevel.mfcc.mean.2,lowlevel.mfcc.mean.3,lowlevel.mfcc.mean.4,lowlevel.mfcc.mean.5,lowlevel.mfcc.mean.6,lowlevel.mfcc.mean.7,lowlevel.mfcc.mean.8,lowlevel.mfcc.mean.9,lowlevel.mfcc.mean.10,lowlevel.mfcc.mean.11,lowlevel.mfcc.mean.12
https://open.spotify.com/track/0gZGUAO42F1HmzZWHNPGAu,entertainment,R_8TFOXwMwo2RtzTg,Risk,['Gracie Abrams'],Gracie Abrams,191,2024,65,0.445217609406,0.0408123023808,5.61195135117,19.1585083008,21.9364528656,-8.99626064301,7.4184551239,16.5704250336,5.56933307648,0.247190579772,0.0865862369537,22.4555053711,29.2047977448,3.12598085403,2.0444381237,18.5503025055,20.9068946838,0.495226740837,0.121013768017,1056.57543945,736.607910156,12.2416381836,8.44536972046,-6.72731692575e-09,5.94305893387e-09,0.027128148824,0.0239100754261,0.0788581818342,0.0541027151048,6.67880010605,8.97630214691,0.00452429288998,0.00244892947376,1206.22143555,1816.27807617,1.9620616436,0.913937866688,0.948363304138,1.60050797462,0.0545690990984,0.0467926673591,0.0391589999199,0.0304436590523,112.695755005,1.02404379845,3.67955112457,0.0588805414736,0.00193845410831,0.527354478836,0.0815456807613,0.715984046459,F#,major,[,-,7,0,2,.,7,6,8,7,3,7,7
https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA,revival,R_8njcwPgqLt1y1n6,Praying,['Kesha'],Kesha,230,2017,68,0.434126734734,0.0452095642686,6.63382673264,18.529592514,21.9233589172,-10.0769872665,15.8968696594,14.057477951,5.03019666672,0.25156250596,0.113829575479,9.06419849396,12.9423828125,2.07525682449,1.32422995567,22.2585735321,22.1470108032,0.541455388069,0.110195353627,1121.75793457,949.687438965,13.8943338394,10.2597942352,-5.26093790754e-09,7.32286453697e-09,0.0215366799384,0.0290584620088,0.0626911073923,0.0571029037237,18.8578662872,31.0447750092,0.00376786058769,0.00261047529057,1525.76916504,2106.27368164,2.68733310699,1.95841240883,1.22549366951,1.7488284111,0.0563044212759,0.0585450902581,0.0315558686852,0.052457369864,146.959609985,1.04375898838,2.635876894,0.0282258056104,0.00120967742987,0.623202800751,0.0989686399698,0.772655367851,Bb,major,[,-,7,3,3,.,2,2,7,7,2,2,1
https://open.spotify.com/track/1KUINfIgNjnttphTi4imgI,entertainment,R_2VQ2AZgtTitN9SY,She Calls Me Back,['Noah Kahan'],Noah Kahan,243,2023,54,0.453996539116,0.0343872457743,4.22987890244,20.4590816498,19.2287063599,-8.68626022339,7.30404853821,14.137046814,4.96477890015,0.230082586408,0.0873779281974,24.905002594,44.0183677673,3.14250922203,2.2972612381,18.7015781403,18.3589725494,0.514427244663,0.132929801941,1108.12695312,916.556335449,16.1374015808,9.80787849426,-9.28219900942e-09,1.04192672268e-08,0.036888834089,0.0403387099504,0.0964490622282,0.0801931247115,5.11121463776,5.35894012451,0.00532720750198,0.0027586130891,1279.42150879,2096.49243164,1.73327386379,0.665046930313,0.888253688812,1.09825086594,0.0565180182457,0.0587115138769,0.0632977113128,0.0333483293653,128.058837891,1.34676527977,3.89201211929,0.052551407367,0.00152322929353,0.551866710186,0.108344852924,0.786577641964,E,major,[,-,6,6,5,.,8,3,1,7,2,6,0
https://open.spotify.com/track/3mqRLlD9j92BBv1ueFhJ1l,revival,R_2VdoBUAa69ab0h6,Parklife,['Blur'],Blur,187,2000,57,0.468217790127,0.0320715643466,3.30811691284,24.292137146,19.4634952545,-11.2949953079,3.98924255371,12.3634185791,5.05393028259,0.162305101752,0.0744274333119,8.85266494751,18.005191803,2.03863382339,1.57553815842,32.217666626,25.1186828613,0.577018141747,0.115868471563,1712.37609863,1078.83129883,22.878490448,11.1853685379,-6.38413943932e-09,5.08848430059e-09,0.0262986049056,0.0203006025404,0.0868715792894,0.0517178438604,4.59838533401,10.0801143646,0.00466188136488,0.00198091915809,2107.99707031,2391.2421875,1.44516944885,0.791779637337,1.21317565441,1.53661954403,0.0792697370052,0.0629936605692,0.0471313595772,0.0267178658396,138.488296509,1.18900191784,3.59243106842,0.0667659491301,0.00223380490206,0.4845443964,0.101468741894,0.76588177681,E,major,[,-,6,3,1,.,0,6,2,1,9,4,8
https://open.spotify.com/track/1UpXhetX1s5OXTY5fRjWvu,solace,R_837aAI9nePo1QDT,Sadness As A Gift,['Adrianne Lenker'],Adrianne Lenker,259,2024,59,0.437139779329,0.0431285016239,4.23856210709,17.2640323639,18.4265289307,-12.6157169342,7.3774394989,14.178352356,5.38988542557,0.234949305654,0.0768385902047,15.499382019,20.4253387451,2.59067106247,1.49970316887,21.2581634521,30.6521472931,0.545020282269,0.119212329388,1152.78295898,1281.91674805,13.8623161316,7.0033159256,-5.44452438689e-09,3.84643339402e-09,0.0221147984266,0.0153263574466,0.0570490285754,0.0359182134271,7.13608169556,5.84848308563,0.00426315888762,0.00184414861724,1595.27502441,2678.41259766,1.90959703922,0.819949567318,1.21135663986,1.20247495174,0.0580422244966,0.0724885165691,0.0268503688276,0.01770000346,114.018043518,0.935936689377,2.87225174904,0.0369241796434,0.00179243588354,0.565675914288,0.109861023724,0.870610892773,A,major,[,-,7,0,1,.,0,4,6,3,2,5,6
https://open.spotify.com/track/4LpUpiYoZ2M3Z1kmhn4EQo,solace,R_8WCkweb3sC0gYTf,Still Beating,['Mac DeMarco'],Mac DeMarco,181,2017,72,0.418135762215,0.0491775386035,4.21918582916,9.32482147217,10.0950956345,-11.2125282288,2.83305072784,15.6389055252,4.77015066147,0.341181993484,0.101593859494,31.3488674164,35.4746551514,3.36689543724,2.07306075096,8.48074531555,17.1405582428,0.513953030109,0.109416052699,624.979309082,1051.86035156,8.08271503448,4.2863945961,-8.76536621064e-09,9.14689124443e-09,0.0339282378554,0.035131290555,0.0713808983564,0.0750471949577,12.0820236206,15.7669095993,0.00509307114407,0.00267607299611,685.447570801,2088.39428711,2.47032356262,1.26106798649,0.750614464283,0.83071821928,0.0312976911664,0.0591113865376,0.0522008128464,0.0302694346756,155.464523315,1.23263728619,3.96468639374,0.0672290399671,0.00230061355978,0.458532363176,0.0956845209002,0.697632431984,F#,major,[,-,7,5,1,.,6,3,8,6,1,0,8
https://open.spotify.com/track/5fbQCQt91LsVgXusFS0CCD,solace,R_2oS0VRFGHi3daXX,Disorder - 2007 Remaster,['Joy Division'],Joy Division,209,1979,69,0.480681717396,0.0169636067003,3.22301959991,19.2618980408,20.4875297546,-10.0225000381,6.14392566681,13.561876297,5.91813325882,0.190417274833,0.0848761200905,16.8635311127,53.8002471924,2.66011309624,2.36254525185,38.4706382751,26.3986129761,0.557167947292,0.14342866838,1896.05725098,939.962036133,22.10206604,11.6731843948,-5.39916333864e-09,5.76543568442e-09,0.022124806419,0.022454245016,0.0891718715429,0.0587547980249,5.51022720337,3.38605213165,0.00411997688934,0.00214731437154,2240.04711914,1940.24694824,1.40830552578,0.439439445734,0.756812691689,1.36140441895,0.0738506987691,0.0501242876053,0.0272970199585,0.0128473043442,85.1060943604,1.34198582172,4.26191663742,0.0661781057715,0.00310903834179,0.465187430382,0.0868621841073,0.681526303291,Eb,major,[,-,6,6,9,.,3,8,5,9,2,5,2
https://open.spotify.com/track/5MiNPKOpR8Mh16Xat7I2Vi,discharge,R_81gjW2Qe56Wo6Ye,"Verder, Verder!",['Ellen Ten Damme'],Ellen Ten Damme,204,2012,10,0.42829105258,0.0483590476215,5.90661525726,13.7890625,16.9375362396,-10.268611908,13.5800561905,14.7621297836,5.51497220993,0.252894163132,0.0808500126004,13.4401435852,25.7174892426,2.01324677467,1.99608910084,20.1065483093,21.3657093048,0.498191893101,0.116562202573,1047.28369141,643.178771973,10.6345262527,8.68040084839,-5.00961094829e-09,6.78433487167e-09,0.0201580934227,0.0269390959293,0.0600834712386,0.058427978307,8.78014850616,8.98176574707,0.0036471132189,0.00252288766205,1398.82519531,2268.06469727,2.20602297783,0.898388087749,1.42521357536,1.69371426105,0.0557255074382,0.0670549049973,0.0293689165264,0.0301618594676,135.046188354,1.00145184994,3.87421560287,0.0542811714113,0.002044060966,0.564971268177,0.119497284293,0.669355332851,A,minor,[,-,7,4,1,.,5,8,2,0,9,2,2
https://open.spotify.com/track/4N5OZKcYwaPOCug2kyTYCV,strong_sensation,R_2q7KRMeEj2Ki93e,Blinding,['Florence + The Machine'],Florence + The Machine,280,2009,45,0.462448567152,0.030743047595,4.4547252655,20.9359931946,17.7449913025,-8.78125667572,9.59602546692,12.9611625671,4.7921462059,0.204026967287,0.062756434083,8.98359870911,10.9338989258,2.2359521389,1.29562222958,24.3112277985,20.0769577026,0.551260709763,0.104504346848,1374.54418945,714.976196289,19.3936824799,10.9708108902,-7.80413955681e-09,6.61932508805e-09,0.0313536301255,0.0259696766734,0.0878101959825,0.0565249323845,5.33346843719,3.59118080139,0.00491897249594,0.00252832984552,1657.12658691,2356.09326172,1.65551769733,0.556405067444,0.729046225548,1.0157006979,0.0658617839217,0.0806766599417,0.0488601326942,0.044998344034,107.988677979,1.01386296749,3.42403268814,0.0608421750367,0.00149204244372,0.520424842834,0.120559103787,0.642743289471,E,minor,[,-,6,7,1,.,4,1,6,7,4,8,0
https://open.spotify.com/track/76l5r75wE5kvPdDsksAr62,discharge,R_8pJG7O16rICvdio,Class of 2013 - Audiotree Live Version,"['Mitski', 'Audiotree']",Mitski,131,2015,62,0.41143065691,0.0621244944632,3.051633358,13.7541360855,15.8684673309,-14.9296808243,5.71117401123,21.2293376923,7.05994033813,0.336335897446,0.106152951717,25.9703044891,33.3540611267,3.14089035988,2.43389344215,8.34251785278,8.47851467133,0.435683816671,0.160588443279,634.528808594,529.352233887,10.6145029068,4.53658342361,-6.45626796469e-09,4.22079438067e-09,0.0256149414927,0.0169453192502,0.0377008505166,0.0253526326269,17.203294754,21.4627361298,0.00470114452764,0.00169980712235,676.973815918,836.354064941,2.73476600647,1.60623288155,1.86181712151,2.14199757576,0.0283788070083,0.0255759228021,0.0274812150747,0.017795773223,147.452194214,0.868961453438,1.07913005352,0.0268077608198,0.00211640214548,0.513569176197,0.0729935541749,0.728746652603,D,major,[,-,7,4,3,.,3,4,7,1,0,6,9
https://open.spotify.com/track/5835kf2BVOp6QTyP5mfACc,mental_work,R_8PsV7EzuWKsJiKd,"Ses, Op.40b",['Fazıl Say'],Fazıl Say,225,2014,23,0.402894556522,0.0609462298453,8.66260910034,7.22968053818,12.3189182281,-20.0214233398,11.4509372711,14.1454086304,5.39191055298,0.405020982027,0.0684670433402,8.81351280212,40.2839927673,1.21085774899,2.01973247528,8.72944927216,9.90297889709,0.541721761227,0.118844226003,599.635375977,412.50692749,8.23101425171,5.30945396423,-3.29174021374e-09,5.03562747056e-09,0.013079517521,0.0200418382883,0.0319050997496,0.029287153855,70.3790283203,49.2435493469,0.00285703246482,0.00214427290484,749.151550293,841.435546875,5.64657735825,2.52469539642,1.0944082737,1.37814378738,0.0286379382014,0.0273562539369,0.0174558963627,0.0257448609918,125.415740967,0.854719102383,2.89469981194,0.0540485009551,0.00308261415921,0.427341133356,0.0800103396177,0.507723391056,F#,major,[,-,8,8,1,.,8,8,1,2,8,6,6
https://open.spotify.com/track/2isyujVLDSr4lYhIo7qCRw,entertainment,R_8rid6Aiv4sOl6JB,Songs für Liam,['Kraftklub'],Kraftklub,193,2012,60,0.48081895709,0.0173048935831,2.17257714272,38.2987823486,22.2985649109,-6.76160335541,4.59994792938,15.7400398254,6.07192659378,0.150313436985,0.0629091709852,13.7119846344,24.2722949982,2.82006072998,1.89853358269,38.1198348999,23.2755393982,0.535401344299,0.118814654648,2149.12255859,693.411132812,30.8910827637,13.5756492615,-8.67966321039e-09,5.94121196684e-09,0.036232907325,0.0230495110154,0.111578539014,0.0525896698236,2.65826177597,1.28103899956,0.00561927910894,0.00194243504666,2588.5234375,1990.47009277,1.19325900078,0.260551929474,0.655680894852,0.885593175888,0.0937185585499,0.0463588498533,0.0572908446193,0.0200810749084,156.240600586,1.18816459179,3.85069203377,0.0641455277801,0.00215414073318,0.557516813278,0.103996068239,0.67373752594,D,minor,[,-,5,9,0,.,3,8,7,2,0,7,0
https://open.spotify.com/track/1djCoU5rvnq2zXFyD2iqq4,mental_work,R_2LXRHlBulGggcW0,"recently,",['Liana Flores'],Liana Flores,175,2019,63,0.413825601339,0.0600700378418,4.67613506317,10.568775177,20.7328243256,-16.0268917084,5.06068611145,17.484172821,5.71635532379,0.340684384108,0.101538076997,27.6804103851,39.6762504578,3.18282580376,2.13288712502,12.7958488464,22.5626087189,0.484242171049,0.133450224996,816.296386719,808.741821289,8.03747844696,5.02221012115,-4.5602717158e-09,4.48374093409e-09,0.0181700829417,0.017798775807,0.0457215495408,0.0346859917045,14.7527103424,16.4573554993,0.00375706003979,0.00190037547145,824.190673828,1190.40539551,2.46320581436,1.6139434576,0.99687486887,1.30088174343,0.0333124734461,0.035835005343,0.0229487977922,0.0199249144644,142.246520996,1.03003382683,3.68488740921,0.0741525441408,0.00397245772183,0.496554613113,0.0867450386286,0.820705711842,G,major,[,-,7,7,9,.,9,7,9,7,3,6,3
https://open.spotify.com/track/2Ms33RTRCT6gArrpcrPxmo,mental_work,R_2VdoBUAa69ab0h6,Feel,['Robbie Williams'],Robbie Williams,263,2002,77,0.45274117589,0.0307395644486,3.40855526924,20.0353736877,19.4384841919,-9.95413970947,6.53710079193,13.9818725586,4.5543627739,0.205030471087,0.060310088098,14.0031061172,15.0026082993,2.79463887215,1.41427338123,20.1300582886,17.9056854248,0.533191919327,0.116094887257,1252.05517578,661.069641113,17.1365604401,8.53565216064,-6.9266952174e-09,4.9523611878e-09,0.0279602073133,0.0198321528733,0.0701428875327,0.0480366274714,4.79155731201,4.89784860611,0.00481376703829,0.00202627200633,1320.50158691,1861.44384766,1.64279413223,0.640852928162,0.773387134075,1.15395796299,0.0611877217889,0.0548602938652,0.0324417725205,0.0181396529078,97.9765930176,0.959617972374,4.22156524658,0.0360724963248,0.00158367061522,0.539245188236,0.0850675180554,0.817467451096,F,major,[,-,6,5,0,.,8,7,4,3,2,8,6
https://open.spotify.com/track/2Ggr9IfS70wYQacW8nZKPG,"[('discharge', 1), ('strong_sensation', 1)]",R_8TFOXwMwo2RtzTg,labour,['Paris Paloma'],Paris Paloma,237,2023,71,0.441684007645,0.042121887207,3.56416869164,17.2321643829,14.0649671555,-9.96487617493,5.20412731171,18.7411670685,6.05410575867,0.327873468399,0.113428287208,33.1833763123,59.5686264038,3.77026033401,2.48846268654,10.5773601532,13.8325109482,0.440707534552,0.146669059992,698.801635742,479.331604004,15.0206050873,9.26832962036,-1.64473270559e-08,1.2382344039e-08,0.0636389032006,0.0474111065269,0.102421797812,0.0627029463649,14.0521879196,20.1427211761,0.0072713335976,0.00303555140272,636.215209961,1349.73803711,2.6503007412,1.39110600948,0.703020453453,0.640765964985,0.0300886146724,0.0405011810362,0.0874399468303,0.0579508282244,83.8464202881,1.01005840302,3.71381783485,0.0566295646131,0.00214801798575,0.551466226578,0.104706943035,0.763875365257,F#,major,[,-,6,9,4,.,6,6,4,3,6,7,6
https://open.spotify.com/track/63PgfGFgAZUEzwGouciEC5,diversion,R_2q7KRMeEj2Ki93e,Quicksand - 2015 Remaster,['David Bowie'],David Bowie,306,1971,49,0.436682492495,0.0491049066186,7.92579698563,14.5433387756,21.2768211365,-18.7055492401,17.6641998291,14.2939291,5.62961959839,0.223153442144,0.0749624446034,25.8294715881,56.2259063721,3.06157875061,2.7513923645,19.3745040894,19.3057136536,0.535097360611,0.117454521358,1019.33355713,608.209716797,11.2039394379,8.59425640106,-4.58169990836e-09,5.49502665592e-09,0.0186115317047,0.0223127938807,0.0536146648228,0.0496754981577,4.26621723175,4.01462554932,0.00349573721178,0.00243666884489,1308.58239746,1888.0213623,1.61770045757,0.624095857143,0.976300239563,1.38953638077,0.0568073801696,0.0562328882515,0.0243934653699,0.0257725268602,117.493499756,0.974409997463,3.30188298225,0.0398424491286,0.0025753674563,0.550610661507,0.108376532793,0.722392380238,D,major,[,-,7,2,4,.,9,4,0,9,7,9,0
https://open.spotify.com/track/2OsuNPRc9qt34UOatyrAlZ,entertainment,R_8hGFpDjCoJ3Imuh,Making Flippy Floppy - 2005 Remaster,['Talking Heads'],Talking Heads,354,1983,45,0.474723577499,0.0225623752922,4.52237319946,20.10496521,20.7417469025,-10.9057979584,3.73502540588,12.5654945374,5.51458311081,0.16024890542,0.0635254830122,7.3627038002,15.693819046,1.86202549934,1.69523966312,38.1794967651,26.5719127655,0.581116437912,0.115763053298,1722.21740723,696.949401855,18.1504974365,11.8984661102,-4.57090942874e-09,6.06884320575e-09,0.0190753042698,0.0242566298693,0.0835255980492,0.0650425478816,5.16736125946,4.02891349792,0.00365295843221,0.00229473877698,2503.85424805,2192.16088867,1.58429062366,0.509664952755,1.03093838692,1.37138128281,0.0889730006456,0.0526035390794,0.0337320491672,0.0197177175432,122.944732666,1.36758971214,4.61279582977,0.0887403339148,0.00157294538803,0.488030463457,0.0933053344488,0.560276567936,C,major,[,-,6,7,0,.,5,6,4,5,7,5,1
https://open.spotify.com/track/1OoA3nYJM9LEKqExfBBwML,diversion,R_8R3gfGieaM6y5GE,Sanaga,['Tunnelvisions'],Tunnelvisions,355,2017,30,0.446162819862,0.0432890988886,3.15976119041,18.3674354553,25.7351646423,-9.8660697937,3.41473007202,21.54945755,7.4309592247,0.359005957842,0.133075907826,112.571975708,246.505493164,5.9050951004,4.99096298218,10.6297931671,24.0061035156,0.345857441425,0.196735620499,769.482727051,777.676940918,10.772441864,7.38745498657,-2.03187227044e-08,1.82911641389e-08,0.0783532112837,0.0695188716054,0.138483032584,0.106855630875,9.87679481506,18.0793094635,0.00771115999669,0.00412070099264,868.784606934,2138.69995117,2.16935515404,1.310141325,0.749425292015,0.693521022797,0.0347050689161,0.0535006150603,0.0696577057242,0.065531976521,115.979751587,1.83048951626,5.37714576721,0.0991638377309,0.00195975950919,0.446663111448,0.0890565663576,0.628778159618,Eb,major,[,-,7,1,8,.,1,9,0,7,9,5,8
https://open.spotify.com/track/28Ze3GqiuCyw6Dzfa5r9Ze,discharge,R_2tck6sPLJviBT1R,Tried And Failed,['Everyone Says Hi'],Everyone Says Hi,205,2025,11,0.461035311222,0.0301204752177,3.52403783798,23.015832901,15.6768875122,-6.68222618103,2.1837015152,13.8002901077,5.35336589813,0.209302157164,0.0788641571999,13.4934072495,28.0130767822,2.57766222954,1.71035921574,20.0069122314,14.4357013702,0.543864369392,0.118699796498,1199.13049316,775.351989746,22.1974658966,9.64639472961,-9.95202942278e-09,7.31648519547e-09,0.0396489053965,0.0282321032137,0.0937466472387,0.0621744282544,6.09295701981,8.74790763855,0.00576969934627,0.00232213712297,1240.88098145,1611.31237793,1.71989011765,0.748609185219,0.848676919937,0.881234228611,0.0552992038429,0.0496938712895,0.0611473619938,0.0293793305755,155.546432495,1.23922741413,2.8348865509,0.0395748540759,0.00158299412578,0.530391931534,0.0912623852491,0.774926960468,G,major,[,-,6,3,8,.,2,9,3,4,5,7,0
https://open.spotify.com/track/5ysrRd2EiGlPoEVVHu9nGF,mental_work,R_28Tf4yRm44ixc8J,Vitamins,['Qveen Herby'],Qveen Herby,140,2019,52,0.452905058861,0.0374364852905,4.16477632523,20.077911377,28.1447792053,-9.91317367554,3.01909065247,21.0054588318,10.5184192657,0.28298202157,0.144021421671,92.7892150879,534.543273926,4.98897361755,5.65379810333,24.1761455536,33.7263641357,0.448992997408,0.218347281218,1544.81445312,1127.87585449,11.9684963226,10.5783615112,-1.35061970497e-08,1.57128461353e-08,0.0527964793146,0.059752959758,0.0959485545754,0.0910111293197,6.24644136429,11.7122211456,0.00584823824465,0.00416016345844,2008.84228516,2896.37353516,1.70802664757,1.07113444805,0.756702840328,0.747514903545,0.0697741061449,0.0793789848685,0.0643764808774,0.0593083612621,99.9817428589,1.26952910423,4.86371850967,0.0961538478732,0.00431034481153,0.485259473324,0.0835883617401,0.699973642826,E,minor,[,-,7,2,5,.,3,7,6,0,3,7,5
https://open.spotify.com/track/0aqmwF8d8Q9UcOQlPIWWeY,revival,R_2oS0VRFGHi3daXX,Wriggle,['clipping.'],clipping.,244,2021,36,0.472555667162,0.0308596696705,3.06672549248,31.9118309021,31.7089347839,-11.1831912994,5.73617839813,24.2975845337,9.68005371094,0.261390596628,0.141568869352,68.9631729126,192.545120239,5.007999897,4.80985164642,20.1049976349,20.6180610657,0.389044433832,0.207219526172,1675.52050781,822.875488281,20.9896335602,13.2952604294,-2.34332180327e-08,2.39029045446e-08,0.0913367047906,0.091081880033,0.160644710064,0.0918393284082,9.11952018738,40.2433013916,0.00825447402894,0.00457957806066,1131.28637695,1631.31677246,1.79541230202,1.79616832733,0.549372315407,0.892645835876,0.0523947067559,0.0445709042251,0.112691342831,0.0856294557452,161.704071045,1.15019285679,5.10398483276,0.107265122235,0.0036135413684,0.457663595676,0.0976367294788,0.401711523533,A,minor,[,-,6,4,9,.,0,6,2,7,4,4,1
https://open.spotify.com/track/3rSYcaSCxkKU4SpEVXQgFe,mental_work,R_28Tf4yRm44ixc8J,Witch Doctor,['De Staat'],De Staat,207,2013,41,0.47583475709,0.0220986623317,3.82102918625,30.0973186493,21.7306537628,-10.3275270462,4.99616622925,18.2639827728,6.24559116364,0.198872551322,0.0743157193065,28.8086261749,62.8821601868,3.86449599266,2.48198342323,21.7670440674,18.9305782318,0.503590762615,0.125951245427,1566.67834473,645.963928223,26.313123703,14.0784778595,-1.3871312099e-08,1.07642303959e-08,0.0550834462047,0.0416143909097,0.115855708718,0.0691818147898,2.7564599514,2.63929724693,0.00668104086071,0.00301724113524,1321.25085449,1647.9387207,1.24360275269,0.440338611603,0.500347793102,0.677574336529,0.063824698329,0.0402809120715,0.0806597694755,0.0420666672289,144.879486084,1.01289987564,2.76571035385,0.0950246527791,0.00358583591878,0.444873303175,0.0943396762013,0.395833581686,B,major,[,-,6,1,9,.,9,4,0,0,6,3,4
https://open.spotify.com/track/3WgFhZfyk5nb6v7hkwPmD4,diversion,R_8rid6Aiv4sOl6JB,Mommanem,"['Tyler, The Creator']","Tyler, The Creator",75,2025,75,0.459912419319,0.0378966294229,4.78061628342,25.1215991974,40.6952629089,-8.33078956604,6.28769397736,13.2018356323,6.44259166718,0.172264650464,0.0645498856902,7.14246225357,14.4588069916,1.45454764366,1.57984089851,36.0768241882,36.9906158447,0.631563484669,0.139205947518,1646.79309082,867.2265625,15.8651475906,11.1984090805,-4.81169593058e-09,5.2396655903e-09,0.0204390604049,0.0211869850755,0.0800376161933,0.0480803996325,5.70200490952,4.02218341827,0.00380768161267,0.00233283475973,2220.06225586,2036.375,1.79692625999,0.616219162941,1.3187930584,1.60581147671,0.0816510617733,0.0590922497213,0.0266421064734,0.0209123194218,76.9940719604,1.25750315189,4.04472827911,0.126153841615,0.00984615366906,0.523224473,0.10490322113,0.677700161934,F,minor,[,-,6,8,4,.,4,6,8,2,0,0,6
https://open.spotify.com/track/0Ph6L4l8dYUuXFmb71Ajnd,entertainment,R_2VdoBUAa69ab0h6,Livin' la Vida Loca,['Ricky Martin'],Ricky Martin,243,1999,77,0.474712669849,0.0208553299308,2.08463478088,35.1412620544,22.1337356567,-7.04606246948,3.37685585022,13.2829427719,4.84343910217,0.147807061672,0.0473803989589,11.4164228439,17.5539035797,2.60154533386,1.59398555756,35.1571159363,21.3484363556,0.547430336475,0.105799630284,1889.97399902,661.043151855,27.0952835083,11.8919839859,-7.87766385457e-09,4.1536827311e-09,0.032919537276,0.0165678802878,0.101789727807,0.0382564514875,2.49385523796,1.12254488468,0.00544978026301,0.0015545176575,2237.75537109,1924.46362305,1.24537146091,0.254163742065,0.715978860855,1.01790559292,0.0911159664392,0.0446805693209,0.0394907966256,0.0163893010467,118.461662292,1.12793338299,4.92222738266,0.0651011839509,0.00133638794068,0.552943766117,0.0905636101961,0.688511550426,C#,minor,[,-,5,9,1,.,3,5,7,9,7,1,1
https://open.spotify.com/track/1A7qPfbcyRVEdcZiwTFhZI,diversion,R_8l46mlZGFZsyKeB,Memory Reboot,"['VØJ', 'Narvent']",VØJ,209,2023,69,0.465080320835,0.0280979499221,2.5332763195,24.42162323,22.0375270844,-8.67561149597,3.89840602875,16.9208564758,7.64837169647,0.254111617804,0.10371927917,24.701215744,59.2248268127,3.30168437958,2.81789541245,16.0349960327,10.9749107361,0.473560929298,0.169199183583,1161.08691406,605.684326172,21.7721729279,11.0626087189,-1.44782905664e-08,1.17368585961e-08,0.0568596199155,0.0449692420661,0.10359492898,0.0731885358691,11.0535449982,41.4619636536,0.00693665910512,0.0027121391613,851.145629883,735.27355957,1.95216858387,1.82218253613,0.619447827339,0.694086432457,0.0385456345975,0.0224127713591,0.101282767951,0.0795069485903,162.714874268,1.13930273056,3.69092869759,0.0259365998209,0.00110840168782,0.5162063241,0.0974605381489,0.711475253105,G,major,[,-,6,3,6,.,1,5,8,0,8,1,0
https://open.spotify.com/track/1qPea3SGgcs2ODFweqK7hP,mental_work,R_2VdoBUAa69ab0h6,Altes Fieber,['Die Toten Hosen'],Die Toten Hosen,210,2012,60,0.469877004623,0.0309896562248,3.97589731216,19.2985458374,20.0190544128,-11.8488931656,7.61981678009,12.4831361771,5.08676719666,0.195842608809,0.0998321026564,16.787065506,27.273563385,2.60379934311,1.91093742847,25.3754673004,21.5615463257,0.607797205448,0.111348666251,1598.33947754,1442.43347168,22.0326633453,15.3994340897,-4.96117102955e-09,4.43241710002e-09,0.0204750243574,0.017755009234,0.0776859074831,0.049950696528,5.21573495865,6.03166294098,0.0040372479707,0.0019173322944,1879.27307129,2576.11865234,1.54772424698,0.714819431305,0.809925854206,1.35577893257,0.0710474401712,0.0672778561711,0.0251462832093,0.013399717398,129.829116821,1.02785098553,3.03820252419,0.0489361695945,0.00234042550437,0.561341285706,0.119016647339,0.762100458145,E,minor,[,-,6,7,6,.,4,3,8,5,9,8,6
