...1,strategy,meta.duration,meta.year,popularity,lowlevel.dissonance.mean,lowlevel.dissonance.stdev,lowlevel.dynamic_complexity,lowlevel.hfc.mean,lowlevel.hfc.stdev,lowlevel.loudness_ebu128.integrated,lowlevel.loudness_ebu128.loudness_range,lowlevel.melbands_crest.mean,lowlevel.melbands_crest.stdev,lowlevel.melbands_flatness_db.mean,lowlevel.melbands_flatness_db.stdev,lowlevel.melbands_kurtosis.mean,lowlevel.melbands_kurtosis.stdev,lowlevel.melbands_skewness.mean,lowlevel.melbands_skewness.stdev,lowlevel.melbands_spread.mean,lowlevel.melbands_spread.stdev,lowlevel.pitch_salience.mean,lowlevel.pitch_salience.stdev,lowlevel.spectral_centroid.mean,lowlevel.spectral_centroid.stdev,lowlevel.spectral_complexity.mean,lowlevel.spectral_complexity.stdev,lowlevel.spectral_decrease.mean,lowlevel.spectral_decrease.stdev,lowlevel.spectral_energy.mean,lowlevel.spectral_energy.stdev,lowlevel.spectral_flux.mean,lowlevel.spectral_flux.stdev,lowlevel.spectral_kurtosis.mean,lowlevel.spectral_kurtosis.stdev,lowlevel.spectral_rms.mean,lowlevel.spectral_rms.stdev,lowlevel.spectral_rolloff.mean,lowlevel.spectral_rolloff.stdev,lowlevel.spectral_skewness.mean,lowlevel.spectral_skewness.stdev,lowlevel.spectral_strongpeak.mean,lowlevel.spectral_strongpeak.stdev,lowlevel.zerocrossingrate.mean,lowlevel.zerocrossingrate.stdev,rhythm.beats_loudness.mean,rhythm.beats_loudness.stdev,rhythm.bpm,rhythm.danceability,rhythm.onset_rate,tonal.chords_changes_rate,tonal.chords_number_rate,tonal.chords_strength.mean,tonal.chords_strength.stdev,tonal.key_krumhansl.strength,lowlevel.mfcc.mean.0,lowlevel.mfcc.mean.1,lowlevel.mfcc.mean.2,lowlevel.mfcc.mean.3,lowlevel.mfcc.mean.4,lowlevel.mfcc.mean.5,lowlevel.mfcc.mean.6,lowlevel.mfcc.mean.7,lowlevel.mfcc.mean.8,lowlevel.mfcc.mean.9,lowlevel.mfcc.mean.10,lowlevel.mfcc.mean.11,lowlevel.mfcc.mean.12,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68
415,strong_sensation,300,1991,33,0.447496563196,0.0315568894148,3.86565756798,23.6542053223,28.3318634033,-13.0536413193,5.47497653961,12.7604265213,4.92544269562,0.202200382948,0.0635287165642,24.9557437897,27.8580055237,3.39282417297,1.84095871449,18.8739795685,20.005821228,0.59198641777,0.105155795813,976.187744141,986.194091797,12.9843397141,7.28924703598,-6.52616183316e-9,5.94648819074e-9,0.0267767515033,0.0236766450107,0.0760958641768,0.0543764941394,3.28326559067,2.80400085449,0.00462060701102,0.00218486529775,1841.87902832,2915.90869141,1.67079424858,0.536010861397,1.04467964172,1.14532577991,0.0870019048452,0.0668025016785,0.0402881987393,0.0228310916573,96.3370056152,1.059243083,4.56180953979,0.0516815781593,0.001079913578,0.51977699995,0.0884475335479,0.893537819386,-661.833374023,111.260848999,34.1273727417,2.82955694199,10.4483604431,-5.62036895752,-5.5900144577,-4.05621099472,-8.58758163452,-3.75064754486,-3.03675746918,-1.36336350441,-6.3183350563,0.7681175245044266,-2.7880682291102072,-1.6304311958394384,-2.0317443132921253,-2.8924161627144738,1.5073022632091133,-0.25843556293094205,0.24284226918352067,-0.8798986293542717,-0.5965200319753169,0.3842837204492232,0.0022668741215636445,-1.1140657750409149,1.5126356723192202,-1.2320486076611383,-1.1878784125342285,0.7591042589078314,-1.2811764701918995,0.10153310922607044,-0.9468714608296862,-0.5966806165498485,0.8722930323730705,0.7451916406583704,0.17259768335233774,-0.7744338668436839,1.4440444138719986,0.13480726610344773,-0.7750640267545853,0.24915758816044126,0.0777154736822152,-0.5822704367341843,-0.021989433024675688,0.48898366520245334,0.6602742011762467,0.030159380769395734,-0.9883063289453292,-0.0518311738105555,-0.023143902232333223,0.0032495793702245553,-0.22901611178644424,-0.08318285452453349,-0.3201877744895702,0.3716932279056062,0.3226192602113758,0.48353102618092475,-0.1747660764571357,-0.2928034279588249,-0.1573310094009699,-0.11401761436089802,0.07354838254354513,0.062199389994162725,0.12205235200188942,-0.035845047753808194,-0.06871861574184836,-0.1712911742491459,-0.1278846088084335,-0.0693733529559538,0.10888891353916465,-0.07524681789940901,-0.16552129670136928,0.11586929091868017,0.06090437752570729,0.05963101748448273,-0.11474503748198492,0.06133281310199469,-0.002435443203528061,-0.01717436937493222,4.0861118076252113e-7
416,strong_sensation,159,2023,27,0.451712340117,0.0374926738441,3.54659056664,29.1275005341,26.3622379303,-8.31332683563,1.86449861526,17.7696361542,6.88022327423,0.234086841345,0.0996843799949,29.8931083679,59.6356773376,3.41679930687,2.8811712265,21.387298584,26.1591148376,0.485773831606,0.155470266938,1330.98718262,1289.84155273,14.7033939362,9.23059177399,-9.1402290181e-9,6.7092633671e-9,0.0371392518282,0.0261557940394,0.10037625581,0.0673307403922,6.0618596077,15.1480484009,0.00552978832275,0.00237797782756,1781.5682373,3033.99365234,1.73896169662,1.0157006979,1.23967254162,1.39921700954,0.075275413692,0.0753080099821,0.0605397969484,0.0292648337781,129.851135254,1.1782797575,4.15487575531,0.075945712626,0.00288766971789,0.509972631931,0.0978530868888,0.671042978764,-669.060058594,105.779075623,10.7458047867,10.715549469,4.4550948143,-3.45003271103,2.38164448738,0.393342375755,-0.627789020538,-4.35441827774,-2.56535959244,-4.8937830925,-3.30656528473,-2.2605141749337347,0.07027217808001787,-3.187534692715491,-1.4867255150997034,-1.0308107202495869,-1.2861167423696966,-0.9375738792000947,-0.13869814681452317,1.3163061874495467,-0.2875563321707169,1.5255585412669643,-0.6143461628361727,-0.25303721646481275,0.0608289360375629,-0.7227228713510515,0.12632556508508133,-0.7351624778230431,-0.32137739641340896,0.4247567105909355,-0.09643862888200525,-0.5554092889066266,-0.9057361810521057,-0.1025395281753311,-0.4205124743090152,0.7618643424301151,-0.028192280869049135,-0.6913797612158152,-0.6890724907195738,0.02934904932362872,-0.45787600497163855,-0.3567852627098735,0.04296443546803423,-0.32312230029834393,0.09736622622739999,0.5244203023037105,-0.47563116552175666,-0.03166290605778905,0.35169527585470206,-0.2121527945685276,-0.11251461321586974,0.08895778855390259,-0.45275194166772625,0.20470480453929263,-0.04046396203958112,0.04375093888504218,0.12413178691981398,-0.35545046403523567,-0.18498070955933682,-0.09830790848684334,-0.1421012568038073,0.18733365486569395,0.035843354089893066,-0.0926294801387979,0.017339954292942727,-0.04431202155598913,0.07760572811636762,0.09432996148032113,-0.13994985709368762,0.016085651347003106,-0.02885001483384735,0.0964114522529988,0.04942098086856967,0.08247981654632613,-0.08242940300667441,0.0017508460005071845,-0.029265963519371642,-0.005101381995443929,-1.77269479983259e-6
417,diversion,196,2021,28,0.462316691875,0.0330664478242,3.50409936905,25.9779682159,19.0514583588,-9.71777153015,6.96100234985,14.6488981247,4.99459838867,0.203931391239,0.0802368223667,18.957452774,32.2817192078,2.91407966614,1.83423268795,21.9844055176,17.1168785095,0.543783962727,0.10226804018,1258.91210938,706.144958496,22.7191829681,13.0177974701,-9.41868094628e-9,6.63851773552e-9,0.0379044860601,0.0261842142791,0.0942895263433,0.0579201467335,4.23751592636,3.52820420265,0.00568616064265,0.00215583341196,1324.32800293,1922.7130127,1.62446451187,0.552939772606,0.753814160824,0.978638529778,0.0619051866233,0.0541040934622,0.0571493878961,0.028320575133,148.057250977,1.00773179531,3.19180107117,0.0423067845404,0.00236350740306,0.571089029312,0.0827344432473,0.766750752926,-630.241882324,115.142837524,14.4758672714,21.1153430939,7.63443660736,7.06685113907,5.45501375198,6.33813762665,-2.48159050941,2.77496337891,0.373782902956,0.608523249626,-3.30580210686,-1.3888146620217519,-1.679617498249154,2.0976828781298513,-0.4746545687326516,-0.14926339073760714,0.19890433076617384,-0.7387475247552694,1.1918381465699115,0.8913608968490163,1.1001702762326895,-0.21034876662147178,-0.15868148475710814,-0.5334924533927091,1.0062972858211254,-0.11578923496130483,-1.4695980470336436,-0.9604132777875793,-0.7777479010264967,0.1056509142970484,-0.4283721028534593,-0.904324403278795,-0.4658452305741231,-0.4032862563789111,0.14533736522850824,-0.4224191546262463,0.08194828612153841,-0.03304731299334407,0.5907489767085551,0.015740781153718762,-0.19748923584247174,-0.6875934229905496,-0.15945676641582462,-0.6529879702002827,0.34221788655081853,0.2575087978561951,0.40650360266033,-0.03730081276581558,0.19595593647048498,0.6575934333203014,-0.26775788384625127,-0.21980157437748016,-0.6041851867112327,-0.15629681283239813,-0.15113975144631964,0.07638475295889187,-0.012879823580418169,-0.003441575296014054,0.05246216981022705,0.19012886070261817,0.031408914666055776,0.06600383965779176,-0.061003227958535966,0.05107349213513301,0.04573833453894699,-0.032819993884130885,0.00781718529681338,0.1286943444602848,-0.12863134601762485,0.022336571416926597,-0.026018202970382105,-0.03188691043088088,0.059712631711759105,0.00971953470035789,-0.08804334128841983,-0.010008240327020983,-0.016320686612367415,3.579204047133753e-5,-3.9197628860503345e-6
418,entertainment,219,2017,71,0.439328610897,0.0439716540277,6.85587692261,15.2472696304,19.653963089,-10.2609653473,3.04730033875,18.4029960632,8.61750125885,0.294970810413,0.0986560955644,246.44519043,1514.45947266,5.85678386688,12.3309764862,11.3146448135,19.7547340393,0.515907526016,0.18956707418,805.158874512,596.995605469,11.331536293,8.54227542877,-1.17746035144e-8,1.56270871798e-8,0.0458231307566,0.0598863065243,0.0956893116236,0.0954208895564,8.19912338257,9.46494007111,0.00534431450069,0.00401794910431,887.140930176,2001.13000488,2.17307281494,0.922566533089,0.720852077007,0.994923591614,0.0425529442728,0.0509102754295,0.146627187729,0.0817032530904,119.981521606,1.55189430714,5.67783546448,0.059619449079,0.00211416487582,0.545455396175,0.0949595719576,0.566273152828,-735.844665527,143.553131104,22.1814613342,23.4509754181,8.99575233459,3.93920683861,3.82502889633,1.68371713161,-0.242505639791,-1.81358718872,2.29698801041,-1.64333260059,2.71306753159,-3.4504866537662546,8.309213040468853,-1.913043741177251,3.0620263372911958,-5.534447762697413,-1.5443078182478565,4.356451607485058,1.7906319866316889,-2.3304435590242134,0.42387961999471585,-1.3795759064903903,0.5056839589321259,-0.07789413366935684,-0.6582799462909519,-0.037275559848760575,-0.5581503963571527,-0.6149977610697344,0.7257075986300301,-1.0828155762879519,0.697083458862229,0.9191911748938404,-1.0258867618284546,-1.387481317275789,-0.4193042498934033,0.9443204516944882,-0.3115762321519662,0.0825846579183526,-0.39786237448928496,-1.1431545913704098,-0.7052194693441913,0.07102045904159571,-0.2529778940227012,0.3364091243486641,0.6340547659033899,0.4675882350054828,-1.1774094788594602,-0.4945965251496848,1.4287632253392386,1.7968375813035509,-0.7590081325672179,-0.01576084280599567,-0.273444658967095,1.4419150359196495,-0.09273755685248446,0.5542909235593118,-1.7410550225703039,1.9344926880677038,0.4465750819229838,0.9411668598856545,0.29654594271308427,0.9583391710450279,-0.5247537566767763,0.947910122161548,0.2760168411897128,0.47409106536111634,-0.11346868788250915,0.18752946652569488,-1.0453201439759523,0.1842769950660071,0.2658928033480605,0.5688899488015344,0.0973800834226539,-0.035952875340263084,0.1301070869445063,-0.011226005456509815,0.010582185377958762,-7.667231819635847e-4,1.1183853666043487e-6
419,discharge,241,2000,58,0.492549866438,0.00655006244779,1.9723713398,30.4182929993,15.4322900772,-6.73994350433,2.13583898544,12.573723793,4.47858333588,0.134498015046,0.0470272377133,3.50147438049,19.1456203461,1.43757557869,1.51343762875,59.4256477356,21.0141544342,0.623968303204,0.098495900631,2386.55297852,382.87210083,34.4587631226,8.2304725647,-4.84721862648e-9,2.82783441108e-9,0.0210535116494,0.0115450806916,0.088921867311,0.0351997613907,6.61504507065,2.46777963638,0.00437634624541,0.00117804133333,2782.61035156,857.925598145,1.68447363377,0.365260273218,0.444408416748,0.859628260136,0.0957954823971,0.0225980412215,0.0237916763872,0.00856225937605,90.8251647949,1.1389400959,2.79968857765,0.062019970268,0.00153609830886,0.584170877934,0.104589939117,0.577268183231,-612.619567871,93.8584976196,-33.2211265564,34.1908378601,27.0733985901,2.38548064232,5.50576353073,12.7323675156,0.409830093384,0.0886035114527,2.79078173637,4.1373963356,-0.976094424725,-3.418845479320184,-7.640749906334412,3.710490308485743,1.410537793894316,0.6250042557276341,-0.6623062632310872,-1.374435645820922,-0.621398793453699,-1.9405311376643644,0.973866843414638,-1.2411116309648105,-0.5189982161343433,0.42242025750996237,-1.0328981457612367,-0.5171673168330558,-0.6793577123133778,0.7217977164950979,-1.3392461489395289,-1.0865120500004226,2.9047561595915115,1.9670656079657496,-0.33607407058975897,-0.9936852113411876,0.13492226980393732,-0.6920662333595425,-0.0015023278167902614,-0.47767320362416216,-0.627394534899911,-0.010269467396612044,0.1911590914946989,-2.2102411956561268,0.3417014416023104,0.655717270980105,-0.9992236298943135,-1.3129191274669716,-0.41077870028790575,-0.4955527747790294,0.12405553899073749,-0.9148004078702656,0.4108135250554713,1.0387064940593056,0.8055283657601765,0.9814378804463788,-0.17580398950987236,0.1827458846218702,0.4376683915859357,0.5673644704307517,0.13778237986941266,0.43396033972923737,0.20386499743819922,-0.6233640435569904,-0.7063686367380003,0.10804629052202915,0.2237303820645688,0.28555926770170953,0.004796309524805078,0.1961632927371669,-0.04183174887692539,-0.22834887627556077,0.09429117346977853,-0.1070101363056481,0.16121035712026544,0.4420956992221217,-0.4159491848238129,-0.132887736165294,-0.038342106421978286,-0.0046624042915036435,-3.90666646295704e-6
420,entertainment,189,2006,71,0.478050857782,0.0205110013485,2.87475538254,31.8857498169,20.9786548615,-6.49553155899,2.94361019135,10.1432352066,4.32952594757,0.158659860492,0.0796437934041,4.42255067825,13.8640546799,1.4973000288,1.26855957508,40.6288032532,20.1193065643,0.595580279827,0.0975257381797,1758.26745605,626.011108398,28.4698810577,12.1634540558,-6.13648110104e-9,3.36143779478e-9,0.0260526258498,0.0140047241002,0.082562096417,0.0436227098107,5.47908639908,6.56811857224,0.0047862585634,0.00158394209575,2354.2734375,2040.70300293,1.47755396366,0.578109622002,1.51012694836,1.73585987091,0.0816470831633,0.0642029121518,0.0315799042583,0.0116488598287,120.540466309,1.09230995178,4.00544023514,0.0426889099181,0.00171737000346,0.535466432571,0.115156985819,0.764738023281,-629.587463379,120.627304077,-24.9325618744,23.2534141541,8.52088165283,10.6575994492,-3.54347276688,0.269005000591,-4.38737106323,4.21551561356,-1.99492180347,-0.182779833674,-2.81296563148,-1.6079815331971967,-6.730887931103648,0.489012754187084,-1.1505200856493938,0.296474638495368,-1.1641741132618242,-0.44969274567479817,0.5175570985707353,-0.3374916364940262,-0.6106550412835782,-1.1272535182504417,-1.2627094380832435,0.5689383746736141,-1.0674260987254645,-0.33031280152886794,0.3191010365585482,-0.6131318947172515,-0.46166366598769926,-0.18104969933069134,-0.4484648999601548,1.282545564075313,0.21080564326103404,-0.7396342370946973,0.19293704407747417,-0.42246921313590896,0.8430712293821149,0.12077739520702147,0.2037582242380727,-0.40205250110347746,0.7261507392781466,1.4930662738268494,0.1734810974403609,0.06266674983161828,-0.5118365601418157,-0.452395195796192,0.22428897216357851,-0.26685724763514834,0.025472611276147132,0.6296096659636867,-0.33443231228969883,-0.045213848354326104,-0.2673301393834321,0.39696473704924323,0.5100818706811281,-0.35944021844578533,-0.1490444597324479,-0.10884187718443147,-0.24309043969766758,0.06731194517972199,0.16761600519774164,0.20935463153816167,-0.45506841529648084,0.06368931991152302,0.015243810012860922,0.13387920064473685,0.012902578146740345,0.15427907714654937,0.08646453238499274,-0.14048384515463425,0.04194733521874561,-0.21967912266000955,0.18449784354215362,0.10773312443906033,-0.008866181662801308,0.030261417600965058,6.150049553505526e-4,0.008644132784734079,-3.8834493645100693e-7
421,diversion,198,2025,65,0.457757920027,0.0362633690238,4.10499382019,28.3056507111,23.3988037109,-7.41834926605,5.2242231369,16.8482551575,6.6664056778,0.204570755363,0.0926616564393,23.4053993225,52.0849494934,3.08622837067,2.55494022369,25.8837757111,27.6663398743,0.482365339994,0.155881941319,1534.90393066,778.791625977,18.3141498566,11.5913381577,-9.97667282121e-9,1.07325082155e-8,0.040221594274,0.0413404069841,0.105034001172,0.0840036794543,4.64949607849,7.18174409866,0.00545128062367,0.0030861122068,1812.56018066,2242.29174805,1.65388929844,0.75508916378,1.08696758747,1.25089859962,0.0770010277629,0.0595847889781,0.0877998843789,0.0621485486627,165.845840454,1.23417973518,4.36923789978,0.0585901029408,0.00140056025703,0.504409492016,0.0880181416869,0.794204890728,-657.317321777,97.2333755493,6.09891462326,6.10568857193,6.41901779175,-5.60273504257,6.82780742645,-1.34424412251,4.3011851310699996,6.28427314758,-1.8532166481,-1.43713152409,2.5851662159,-3.5730287313230193,0.8208476213600886,-1.142460559163659,-2.1275333606317686,0.8193089910000747,-0.31361733890358484,1.0500052198724847,1.166646804465229,0.12848684175343755,0.39574807965852404,0.5057097180088996,0.6437084932838117,-1.101272900886841,-0.05282515097821722,0.11357744123249265,-1.0693127074484432,-0.6656232165269168,2.013251492907375,0.26664082999155614,-0.22460297706257387,0.8360034631078076,0.18189968080432115,0.1624415109977602,0.025656174661920737,0.14027608948206305,-0.5390252429967265,0.29602272695648835,-0.5782460118086208,-0.4727807287080625,-0.22918609614455906,0.31372308094906953,0.14853893918003794,-0.15665801901249288,0.3225934151132075,-0.4158213220442696,0.2767076917475977,-0.14411599011721718,0.6755730162331116,-0.12270275835640011,-0.5475490046303625,-0.07934532451740121,-0.13307982193260443,0.25470116220579536,-0.5442559105613577,-0.3797721048319177,0.18853960133013445,-0.13450509246508738,-0.3168980853700781,-0.007543373739098881,-0.07507303012939641,0.13843570031563182,0.12309996953908267,-0.22530400601962297,0.10241913281475032,0.02223165734118833,0.132654057085847,-0.032933197523715964,0.028794459871820728,-0.008232886391896125,-0.09516299427603128,0.08637585507545299,0.029433849882113478,0.026060079319754483,0.024844333534943627,-0.022819924846266347,0.018635068289469283,-0.00307025594429939,-3.190981938250691e-6
422,discharge,199,2005,76,0.458022087812,0.0362522229552,4.56809806824,23.0168132782,20.0269775391,-8.22841739655,7.9467754364,11.7874307632,4.71564817429,0.173579886556,0.0826451256871,10.3934698105,19.0930233002,2.09420919418,1.54432737827,30.3256855011,21.7649440765,0.562952756882,0.101930379868,1467.58520508,712.978515625,17.3671627045,9.26316928864,-4.54352999668e-9,3.31751870419e-9,0.0192360430956,0.0139022972435,0.0701693147421,0.0437101498246,4.6372628212,7.42405509949,0.00398486014456,0.00169931072742,2064.95092773,2210.14038086,1.62858057022,0.72263520956,1.71828770638,2.22058725357,0.0818497613072,0.0598267838359,0.0253799427301,0.0143467271701,147.98374939,0.991041123867,3.17065572739,0.0589737631381,0.00278616207652,0.540087401867,0.108194351196,0.776295602322,-657.978820801,106.923332214,6.9351234436,13.4418640137,5.7266907692,-1.45532310009,0.368319809437,0.959763944149,-1.80733752251,0.43148931860900003,-5.45886611938,-3.60804843903,-0.351291567087,0.8287613744036687,-5.40062494151853,-1.5289262313320704,-0.5337793249272687,0.36014219831093885,-0.786708275170046,0.3044312655885137,0.8863226914674841,1.153225533421283,-1.4461655873226014,-0.11083001482125839,-0.010061908681962758,-0.3007451715715835,-0.9308945340482206,0.04450052686220274,-0.01046742784728818,-0.6318845608522989,0.41609367775534356,-1.1210160908020907,-1.3790925196895794,0.8196845973616629,0.5400189274742724,-1.0153549705470104,-0.04085097540795249,0.3888228214178149,-0.24182938937254353,0.3825546413218504,0.04623375150235064,-0.3067922425695128,-0.4078315822556346,0.032852898234165005,0.5123488690552785,0.6018883683719256,0.07274383085588543,0.17615219172259627,-0.06218902497438953,-0.1684472174558411,0.007676249433639924,0.1487816950361621,-0.47484256875498226,-0.47067490588344985,0.0695381166917111,0.04674992652593164,0.3622948205393366,0.13150578858641895,0.04817176983033966,-0.3117782620309546,-0.15450720225532033,0.07344207543749155,0.0200769749530876,-0.09407939772647997,-0.07998549293711966,-0.10982009362989835,-0.05521545133892376,-0.0401810499480249,-0.2565235004848134,-0.0037078432305407754,0.16281654222914108,-0.020843533551714352,0.027834430741853572,0.044993114208470845,0.05677707500253767,-0.06693864181122317,0.028336686071505267,0.0020473059621371054,-0.02624093272226054,-0.001163208350502077,1.8314747619069654e-8
423,strong_sensation,212,2024,36,0.437591671944,0.054838873446,4.5783867836,17.6315078735,17.9851341248,-9.1391658783,10.8810043335,13.4087438583,5.62382221222,0.227783843875,0.0922761484981,7.31407499313,10.0784320831,1.81410443783,1.20813417435,18.3667869568,9.68345546722,0.550094246864,0.100180111825,1059.37573242,426.192749023,17.7742004395,9.41637325287,-6.29114982331e-9,6.01651928278e-9,0.0253434535116,0.0240964945406,0.0660588666797,0.0455130860209,14.7703962326,31.1471576691,0.00438477518037,0.0023450171575,1106.51184082,940.184143066,2.28209328651,1.73966443539,1.12348341942,1.60750854015,0.0503937900066,0.0269971843809,0.0307756196707,0.0266724266112,123.817222595,0.965027451515,2.22323703766,0.0368834584951,0.00130947190337,0.56098651886,0.101098865271,0.715248286724,-683.181091309,144.904129028,-2.28923487663,2.45150876045,-12.0061397552,-2.1107339859,3.95625185966,-9.85269451141,-0.201308190823,-0.96498721838,-8.9122543335,-5.44715833664,-4.07263994217,4.362047528978285,-2.021292250701424,1.2472736070199368,-1.5065338219404336,0.885063181954369,-1.3139800571104654,1.260645609438386,1.2622991271761832,0.2897034843975987,1.726370272348693,0.666333485041545,-0.09105719907622015,0.6168321351584778,-0.5572367651183308,0.012103438357821827,0.015171785898267648,-0.4932245488087127,0.15999860458831228,-0.9249278282643228,0.30903848023472824,-1.661798671735991,-0.0013241733343251844,-0.19653177724086912,-0.09268817654045851,0.7319600865042805,-0.2972462765133346,0.2781430459152596,0.16362238107511506,-0.7791839171363724,-0.25423949929042944,0.7870765494334728,0.5483324451814282,0.0817709307653444,0.2653708328352859,-0.10463097026206246,0.2522003152787206,-0.38781132262467355,-0.29412282828273917,-0.5555642518980126,0.266342136282311,0.03730307750966771,0.2515616533921191,-0.40955955769476504,0.24066744699975626,0.49713405516923886,0.05840298000951691,0.2073242298683299,0.22684797365955098,0.26656486009928915,0.2086891857544943,-0.3764052871615814,0.2909255688874179,0.05412766745318599,-0.05329103207124484,0.15803911091169126,-0.08893217832190006,-0.12816141259673322,0.11285694418953827,0.03462424302714924,-0.05860241783020953,0.044046465261324726,-0.024935598505823373,-0.006167678525183969,-0.012474357958276646,0.00788376724380137,-0.020017374140218067,-3.3362231523044293e-4,-1.066920947809482e-6
424,revival,185,2017,78,0.446431875229,0.0440364331007,2.41895461082,28.7126064301,33.035774231,-8.57938480377,5.31717014313,26.4095897675,8.44175338745,0.317997306585,0.112635314465,116.80329895,453.297973633,7.00470018387,5.82893514633,12.500793457,21.0854911804,0.337208032608,0.167664825916,1268.55505371,804.129089355,12.9182271957,8.87815189362,-2.9760174769e-8,2.09437960308e-8,0.11492639035,0.079851269722,0.118292599916,0.091188006103,4.07143831253,6.03455686569,0.00971230864525,0.00421831058338,785.243408203,1619.95483398,1.53026807308,0.768558204174,0.796643435955,0.761666536331,0.0437116585672,0.0435777790844,0.142569243908,0.092122875154,139.922286987,0.976820349693,5.28583812714,0.1030953601,0.00424363464117,0.488489419222,0.0812922939658,0.504267692566,-661.080322266,109.223327637,29.7437419891,22.3416481018,17.4142589569,11.4584674835,-5.80920648575,18.6934089661,9.62868118286,13.84187603,7.99107694626,0.469566911459,3.9180366993,-8.637585731538628,11.397295980132528,1.9745062808949196,0.44101750739477663,-0.2933381508237469,-1.4653629242155872,1.9160291020076747,-0.29866276471189834,2.301669801447364,-0.5860471211222952,0.16717503302872241,-0.6289061140914445,-3.1833989365458657,0.17723197996110227,0.7632524628820595,1.844961048734453,0.5805176028791333,-1.5713216365471379,-0.44317098315182213,-2.2109126724104073,0.2228331594355683,0.03749641496392441,-0.9902407829073661,1.2060478437154045,0.11917060185984409,-1.228254629957566,0.9987764166731247,-0.5390131422724268,1.9364238862181355,0.6653534469917703,-0.2830093389957429,-0.37845101870194947,0.7529230661014531,0.4875693735317315,0.1314028740840499,0.35551915026807995,0.9630585401976111,0.6795435411049122,0.029084146934808867,-1.0671513022290686,0.41726663480071796,0.9677802519215858,0.11339517378811793,0.3748081800589063,0.8120718009192963,-0.34889742800341345,0.07021380671652973,0.15204390266618664,0.05369723211015732,0.04426680971218919,-0.49002089168940927,-0.5597302691622029,0.1577709022136187,-0.3049376896906858,-0.02920761818941697,0.05230126894216238,0.022977195955795168,0.2261936166135148,0.13168698602826287,-0.07818241530791281,0.06358879456529008,0.15295149238784375,0.03409954622181137,0.20695267888993243,0.03616698192723968,-0.03924118217721377,-0.0012645051674406813,1.2782909939013499e-5
425,discharge,294,1980,83,0.466981381178,0.0250578895211,5.77300071716,22.1736507416,28.3443603516,-11.0449790955,12.1699552536,11.3438129425,5.31119632721,0.153946891427,0.0564861707389,4.91121768951,9.9508895874,1.43182361126,1.30314326286,30.7842655182,20.9052333832,0.583274900913,0.106862552464,1618.66235352,626.209472656,16.9806213379,11.4648828506,-3.52583029439e-9,4.19487866665e-9,0.015318528749,0.0178425721824,0.0632608607411,0.0519012100995,5.54660177231,3.761698246,0.00326832989231,0.00206468277611,2260.06274414,2046.45227051,1.69215106964,0.460146874189,1.50958514214,2.11933994293,0.0856367796659,0.0510588549078,0.0312687046826,0.0280334539711,126.388114929,1.0469918251,3.47761201859,0.0374921225011,0.00126023939811,0.539304554462,0.0881989747286,0.781418681145,-684.065002441,111.745063782,-26.1177692413,2.67170596123,-8.41122055054,-7.01218700409,0.632539510727,-7.92740058899,-7.72852754593,-4.21393299103,-9.67512512207,-2.92532062531,-4.76245069504,1.9248602717208751,-6.44986316416555,-2.0929993743999296,-1.4852472126036893,0.17643398866754573,0.5593915004997397,2.9913977785129564,0.7231652210717368,-1.0895623386110134,0.5896409010230307,-0.25479181925503575,0.20344335954278567,-1.781362935599629,-1.4814678683225964,0.5114349826802947,-0.043610172686133465,0.7955607587441667,0.5258926393083777,-0.3650545829850009,-0.22022905755310526,-0.31245362079775485,0.7181538774060381,-0.08320003999778282,0.07814701620030334,-0.10251610286146175,0.763006747907733,0.2784031740635703,0.21243076888515883,0.12512425091091547,-0.6158396224968612,0.6785799996211461,0.37191629735009696,-0.29529113671544516,-0.4186648345167739,0.3435971989545778,-0.587856998985561,0.10799721808715283,-0.06412999000651065,0.33652917670812055,-0.15371081754415755,-0.4073164980973964,0.08231401694988381,-0.05613767050685601,-0.06303544498989737,0.2838504469261214,0.18934207096564631,-0.3842318163485232,-0.06403540388516717,-0.16735204708234797,-0.2223935534964683,-0.1878326703682664,0.004365318212345336,0.12142062621711822,0.04950809342936038,-0.09813471826419652,-0.026245695137795857,-0.02938710882372461,-0.013708169055976663,0.2242397007979405,-0.13256983354689608,0.10886393753364706,0.02874780845363557,-0.08505424878162479,0.03197604716427413,-0.056653218349069306,0.006024135697513548,0.004616885386133563,2.1161626575945645e-7
